ID	prediction	label
3038	b'30101010'	b'30101010'
1916	b'4621010'	b'62101010'
8940	b'610101010'	b'610101010'
3092	b'10101010'	b'10101010'
944	b'35101010'	b'35101010'
3420	b'50101010'	b'50101010'
5810	b'310101010'	b'310101010'
6701	b'10101010'	b'10101010'
1450	b'610101010'	b'610101010'
9292	b'2051010'	b'85101010'
8928	b'3731010'	b'3731010'
5101	b'32101010'	b'32101010'
2508	b'1211010'	b'1211010'
11196	b'40101010'	b'40101010'
4498	b'810101010'	b'810101010'
9803	b'21101010'	b'21101010'
4516	b'12101010'	b'12101010'
12118	b'1961010'	b'96101010'
9177	b'33101010'	b'33101010'
2073	b'68101010'	b'68101010'
6247	b'210101010'	b'210101010'
6780	b'10101010'	b'10101010'
10640	b'510101010'	b'510101010'
7732	b'40101010'	b'40101010'
2053	b'23101010'	b'23101010'
12033	b'43101010'	b'43101010'
9076	b'15101010'	b'15101010'
89	b'210101010'	b'210101010'
9094	b'18101010'	b'18101010'
3601	b'57101010'	b'57101010'
9661	b'12101010'	b'12101010'
3717	b'810101010'	b'810101010'
13033	b'27101010'	b'27101010'
9965	b'37101010'	b'37101010'
11958	b'310101010'	b'310101010'
1652	b'27101010'	b'27101010'
5131	b'610101010'	b'110101010'
6773	b'15101010'	b'15101010'
5611	b'110101010'	b'16101010'
4257	b'2811010'	b'2811010'
12698	b'610101010'	b'610101010'
1617	b'20101010'	b'20101010'
7734	b'1071010'	b'1071010'
10042	b'510101010'	b'510101010'
3586	b'27101010'	b'27101010'
8840	b'810101010'	b'810101010'
8661	b'70101010'	b'70101010'
1044	b'12101010'	b'12101010'
1172	b'23101010'	b'23101010'
4571	b'14101010'	b'14101010'
4784	b'22101010'	b'22101010'
6923	b'93101010'	b'93101010'
6296	b'3421010'	b'3421010'
5374	b'10101010'	b'10101010'
11128	b'110101010'	b'110101010'
6140	b'10101010'	b'10101010'
10375	b'57101010'	b'57101010'
6372	b'37101010'	b'35101010'
306	b'13101010'	b'13101010'
11689	b'14101010'	b'14101010'
10026	b'384010'	b'184010'
8475	b'94101010'	b'94101010'
8816	b'57101010'	b'57101010'
12740	b'210101010'	b'210101010'
9462	b'18101010'	b'18101010'
6821	b'37101010'	b'37101010'
5761	b'610101010'	b'610101010'
11293	b'610101010'	b'610101010'
4142	b'1371010'	b'1371010'
1203	b'14101010'	b'14101010'
4736	b'610101010'	b'610101010'
417	b'910101010'	b'910101010'
722	b'65101010'	b'65101010'
12389	b'210101010'	b'210101010'
10840	b'25101010'	b'25101010'
5529	b'1231010'	b'1231010'
1714	b'910101010'	b'910101010'
10372	b'310101010'	b'310101010'
10265	b'27101010'	b'27101010'
2972	b'24101010'	b'24101010'
2646	b'1751010'	b'1751010'
8250	b'3181010'	b'3181010'
9621	b'910101010'	b'910101010'
5856	b'1451010'	b'1451010'
8319	b'1101010'	b'1101010'
10602	b'510101010'	b'510101010'
3317	b'3681010'	b'3681010'
2008	b'8211010'	b'8211010'
3324	b'40101010'	b'40101010'
4415	b'2151010'	b'2151010'
3194	b'1361010'	b'1361010'
3788	b'26101010'	b'26101010'
6176	b'1251010'	b'1251010'
8883	b'94101010'	b'94101010'
1874	b'39101010'	b'39101010'
6193	b'33101010'	b'33101010'
5426	b'40101010'	b'40101010'
4015	b'35101010'	b'35101010'
12160	b'12101010'	b'12101010'
10291	b'68101010'	b'68101010'
11295	b'5571010'	b'5571010'
8542	b'21101010'	b'21101010'
688	b'18101010'	b'18101010'
4488	b'26101010'	b'26101010'
4264	b'210101010'	b'210101010'
5933	b'310101010'	b'310101010'
7992	b'1071010'	b'1071010'
6166	b'19101010'	b'19101010'
7260	b'1901010'	b'1901010'
11194	b'16101010'	b'16101010'
8818	b'1061010'	b'1061010'
7008	b'56101010'	b'56101010'
12133	b'44101010'	b'44101010'
2488	b'46101010'	b'46101010'
8011	b'24101010'	b'24101010'
335	b'210101010'	b'210101010'
2217	b'68101010'	b'68101010'
8451	b'27101010'	b'27101010'
5349	b'57101010'	b'57101010'
7149	b'23101010'	b'23101010'
12612	b'20101010'	b'20101010'
6014	b'98101010'	b'98101010'
11824	b'26101010'	b'26101010'
11682	b'54101010'	b'54101010'
12774	b'27101010'	b'27101010'
11131	b'47101010'	b'17101010'
6981	b'21101010'	b'21101010'
5685	b'59101010'	b'59101010'
11706	b'12101010'	b'12101010'
2772	b'84101010'	b'34101010'
1929	b'75101010'	b'15101010'
11354	b'1131010'	b'1131010'
2756	b'68101010'	b'68101010'
2481	b'42101010'	b'42101010'
6128	b'36101010'	b'36101010'
11222	b'310101010'	b'310101010'
2550	b'17101010'	b'17101010'
12116	b'58101010'	b'58101010'
11494	b'2521010'	b'2521010'
12768	b'2311010'	b'2311010'
9760	b'910101010'	b'910101010'
11207	b'44101010'	b'44101010'
2968	b'1031010'	b'1031010'
152	b'910101010'	b'910101010'
9074	b'2931010'	b'2931010'
11953	b'98101010'	b'98101010'
497	b'27101010'	b'27101010'
7768	b'49101010'	b'49101010'
390	b'27101010'	b'27101010'
11871	b'22101010'	b'22101010'
3629	b'43101010'	b'43101010'
7916	b'21101010'	b'21101010'
2556	b'76101010'	b'710101010'
3920	b'17101010'	b'17101010'
6549	b'98101010'	b'98101010'
10668	b'48101010'	b'48101010'
3913	b'910101010'	b'910101010'
6783	b'98101010'	b'98101010'
11202	b'15101010'	b'15101010'
10978	b'3411010'	b'2271010'
1993	b'25101010'	b'25101010'
6509	b'15101010'	b'15101010'
7921	b'22101010'	b'22101010'
6197	b'64101010'	b'64101010'
1080	b'1681010'	b'1611010'
5616	b'68101010'	b'68101010'
5127	b'1371010'	b'1371010'
6023	b'1301010'	b'1301010'
9674	b'510101010'	b'510101010'
1375	b'43101010'	b'43101010'
11512	b'28101010'	b'28101010'
364	b'410101010'	b'410101010'
12070	b'45101010'	b'45101010'
3722	b'12101010'	b'12101010'
6578	b'1941010'	b'1941010'
12411	b'1421010'	b'1421010'
4627	b'210101010'	b'210101010'
606	b'89101010'	b'89101010'
12475	b'25101010'	b'25101010'
10303	b'1011010'	b'1011010'
9559	b'1511010'	b'15101010'
10722	b'14101010'	b'10101010'
4670	b'410101010'	b'410101010'
3877	b'27101010'	b'27101010'
583	b'24101010'	b'64101010'
980	b'167210'	b'167710'
6948	b'48101010'	b'48101010'
8400	b'11101010'	b'11101010'
9957	b'2161010'	b'2161010'
12653	b'1671010'	b'1671010'
859	b'8051010'	b'7801010'
1138	b'59101010'	b'59101010'
2775	b'15101010'	b'15101010'
4134	b'47101010'	b'71101010'
10304	b'16101010'	b'16101010'
5277	b'49101010'	b'49101010'
2634	b'37101010'	b'37101010'
549	b'17101010'	b'17101010'
11015	b'1491010'	b'1491010'
5280	b'22101010'	b'22101010'
5069	b'19101010'	b'19101010'
2221	b'73101010'	b'73101010'
3619	b'34101010'	b'34101010'
6950	b'11101010'	b'11101010'
4198	b'16101010'	b'16101010'
133	b'910101010'	b'910101010'
138	b'18101010'	b'18101010'
2483	b'196110'	b'196110'
403	b'39101010'	b'39101010'
11326	b'1791010'	b'1791010'
8378	b'18101010'	b'18101010'
12664	b'910101010'	b'910101010'
8575	b'110101010'	b'110101010'
10094	b'410101010'	b'410101010'
11013	b'15101010'	b'15101010'
12674	b'24101010'	b'24101010'
11457	b'410101010'	b'410101010'
5232	b'15101010'	b'15101010'
11107	b'47101010'	b'47101010'
6165	b'11101010'	b'11101010'
6134	b'33101010'	b'33101010'
6374	b'61101010'	b'61101010'
5634	b'1061010'	b'1061010'
3817	b'52101010'	b'52101010'
5429	b'27101010'	b'27101010'
7972	b'23101010'	b'23101010'
1474	b'32101010'	b'32101010'
7004	b'22101010'	b'22101010'
11185	b'65101010'	b'65101010'
3167	b'110101010'	b'110101010'
3748	b'15101010'	b'15101010'
11710	b'21101010'	b'21101010'
2736	b'46101010'	b'46101010'
3330	b'28101010'	b'28101010'
772	b'910101010'	b'510101010'
3435	b'96101010'	b'96101010'
7649	b'3181010'	b'3181010'
566	b'50101010'	b'50101010'
2963	b'210101010'	b'210101010'
8781	b'14101010'	b'14101010'
695	b'5431010'	b'5431010'
2470	b'36101010'	b'35101010'
8932	b'57101010'	b'57101010'
12855	b'18101010'	b'18101010'
3302	b'710101010'	b'710101010'
4451	b'210101010'	b'210101010'
3265	b'1521010'	b'1521010'
458	b'13101010'	b'13101010'
12234	b'61101010'	b'61101010'
2873	b'36101010'	b'30101010'
7079	b'410101010'	b'410101010'
4114	b'10101010'	b'10101010'
9695	b'36101010'	b'36101010'
8535	b'69101010'	b'69101010'
11224	b'193010'	b'193010'
5507	b'75101010'	b'75101010'
9176	b'210101010'	b'210101010'
12975	b'40101010'	b'40101010'
7948	b'16101010'	b'16101010'
7037	b'76101010'	b'76101010'
2239	b'6661010'	b'1661010'
1011	b'910101010'	b'910101010'
6868	b'210101010'	b'210101010'
6462	b'75101010'	b'75101010'
9696	b'11101010'	b'11101010'
2257	b'310101010'	b'31101010'
1117	b'20101010'	b'20101010'
11929	b'19101010'	b'13101010'
7887	b'65101010'	b'65101010'
3680	b'32101010'	b'32101010'
9850	b'510101010'	b'510101010'
8434	b'1751010'	b'1751010'
11381	b'29101010'	b'29101010'
12818	b'6601010'	b'6601010'
7719	b'54101010'	b'54101010'
6760	b'310101010'	b'310101010'
12387	b'710101010'	b'710101010'
7596	b'1731010'	b'1731010'
10589	b'710101010'	b'710101010'
3149	b'1291010'	b'1291010'
11734	b'1631010'	b'1631010'
2969	b'27101010'	b'27101010'
11882	b'23101010'	b'23101010'
8561	b'64101010'	b'64101010'
9025	b'7881010'	b'7881010'
5282	b'33101010'	b'33101010'
2548	b'73101010'	b'73101010'
8786	b'810101010'	b'810101010'
6104	b'910101010'	b'910101010'
8005	b'33101010'	b'33101010'
10056	b'1101010'	b'1101010'
1542	b'24101010'	b'24101010'
12918	b'1741010'	b'1741010'
6546	b'710101010'	b'710101010'
1517	b'310101010'	b'310101010'
10485	b'1151010'	b'1151010'
6471	b'510101010'	b'510101010'
3924	b'17101010'	b'17101010'
6417	b'65101010'	b'65101010'
1745	b'30101010'	b'30101010'
6901	b'12101010'	b'12101010'
7907	b'43101010'	b'43101010'
12550	b'410101010'	b'410101010'
4753	b'15101010'	b'15101010'
8894	b'43101010'	b'43101010'
2109	b'23101010'	b'23101010'
11715	b'11101010'	b'11101010'
2349	b'66101010'	b'66101010'
962	b'3231010'	b'3231010'
12659	b'17101010'	b'17101010'
9369	b'910101010'	b'910101010'
3691	b'1711010'	b'1711010'
10799	b'86101010'	b'86101010'
8057	b'2051010'	b'2051010'
13058	b'30101010'	b'30101010'
10600	b'1101010'	b'1101010'
6876	b'910101010'	b'910101010'
745	b'13101010'	b'13101010'
320	b'20101010'	b'20101010'
4019	b'43101010'	b'43101010'
10074	b'15101010'	b'15101010'
12450	b'28101010'	b'28101010'
8615	b'1671010'	b'1671010'
1262	b'35101010'	b'35101010'
5627	b'1441010'	b'1441010'
13015	b'25101010'	b'25101010'
12662	b'22101010'	b'22101010'
4128	b'210101010'	b'210101010'
9777	b'210101010'	b'210101010'
76	b'35101010'	b'35101010'
3593	b'210101010'	b'210101010'
9383	b'34101010'	b'34101010'
7287	b'79101010'	b'79101010'
10233	b'29101010'	b'29101010'
6745	b'36101010'	b'36101010'
718	b'12101010'	b'12101010'
6	b'11101010'	b'110101010'
6564	b'46101010'	b'46101010'
11471	b'31101010'	b'31101010'
8076	b'510101010'	b'510101010'
223	b'31101010'	b'31101010'
11600	b'92101010'	b'92101010'
2946	b'56101010'	b'56101010'
10797	b'610101010'	b'16101010'
10018	b'20101010'	b'20101010'
1962	b'1141010'	b'1141010'
3851	b'17101010'	b'17101010'
4567	b'30101010'	b'30101010'
9569	b'2021010'	b'2021010'
4524	b'26101010'	b'26101010'
12880	b'31101010'	b'31101010'
11269	b'20101010'	b'20101010'
8681	b'1481010'	b'1481010'
6188	b'65101010'	b'65101010'
10770	b'54101010'	b'54101010'
5612	b'1501010'	b'1501010'
329	b'51101010'	b'51101010'
2450	b'21101010'	b'21101010'
9012	b'23101010'	b'23101010'
156	b'129810'	b'129810'
7590	b'57101010'	b'57101010'
5504	b'25101010'	b'25101010'
10088	b'21101010'	b'21101010'
11231	b'710101010'	b'710101010'
1693	b'1371010'	b'1371010'
7796	b'12101010'	b'12101010'
12327	b'81101010'	b'81101010'
1529	b'10101010'	b'10101010'
3402	b'28101010'	b'28101010'
214	b'910101010'	b'910101010'
840	b'30101010'	b'30101010'
1001	b'1191010'	b'1191010'
1781	b'10101010'	b'10101010'
5587	b'1501010'	b'1501010'
1238	b'13101010'	b'13101010'
6728	b'19101010'	b'19101010'
6934	b'29101010'	b'29101010'
180	b'79101010'	b'79101010'
13016	b'15101010'	b'15101010'
5201	b'23101010'	b'23101010'
29	b'19101010'	b'19101010'
2567	b'910101010'	b'910101010'
12334	b'710101010'	b'710101010'
12929	b'910101010'	b'910101010'
10045	b'1361010'	b'1361010'
12049	b'61101010'	b'61101010'
12829	b'510101010'	b'510101010'
1201	b'69101010'	b'69101010'
7806	b'63101010'	b'63101010'
12985	b'52101010'	b'52101010'
9755	b'26101010'	b'26101010'
9265	b'42101010'	b'42101010'
8578	b'1301010'	b'1301010'
2414	b'21101010'	b'21101010'
5578	b'710101010'	b'710101010'
9447	b'17101010'	b'17101010'
12979	b'46101010'	b'46101010'
3385	b'17101010'	b'17101010'
8871	b'410101010'	b'410101010'
12555	b'49101010'	b'49101010'
2814	b'35101010'	b'35101010'
8241	b'26101010'	b'26101010'
381	b'2381010'	b'2381010'
3559	b'68101010'	b'68101010'
454	b'10101010'	b'10101010'
10774	b'23101010'	b'23101010'
6249	b'210101010'	b'210101010'
6550	b'8401010'	b'8401010'
11540	b'3021010'	b'3021010'
9653	b'17101010'	b'17101010'
3319	b'362110'	b'362110'
7626	b'42101010'	b'42101010'
10635	b'91101010'	b'91101010'
12056	b'19101010'	b'19101010'
6202	b'22101010'	b'22101010'
9541	b'410101010'	b'410101010'
6718	b'610101010'	b'610101010'
8396	b'21101010'	b'21101010'
704	b'10101010'	b'10101010'
10844	b'910101010'	b'910101010'
3616	b'35101010'	b'35101010'
3321	b'26101010'	b'26101010'
9391	b'36101010'	b'36101010'
8206	b'1911010'	b'1911010'
4723	b'1811010'	b'1811010'
8336	b'10101010'	b'10101010'
10022	b'89101010'	b'89101010'
3651	b'7221010'	b'7221010'
6643	b'2041010'	b'2041010'
12777	b'24101010'	b'24101010'
4975	b'15101010'	b'15101010'
3377	b'17101010'	b'17101010'
4851	b'22101010'	b'52101010'
6223	b'28101010'	b'28101010'
7033	b'83101010'	b'83101010'
5624	b'31101010'	b'31101010'
6106	b'610101010'	b'610101010'
1460	b'28101010'	b'28101010'
8536	b'45101010'	b'45101010'
5268	b'31101010'	b'31101010'
12104	b'210101010'	b'210101010'
8914	b'2501010'	b'2501010'
6150	b'210101010'	b'210101010'
7720	b'16101010'	b'16101010'
5230	b'22101010'	b'22101010'
6016	b'1111010'	b'1111010'
1675	b'10101010'	b'10101010'
1767	b'14101010'	b'14101010'
9567	b'15101010'	b'15101010'
6528	b'27101010'	b'27101010'
6774	b'21101010'	b'21101010'
2665	b'55101010'	b'55101010'
3359	b'710101010'	b'67101010'
5244	b'12101010'	b'12101010'
5074	b'310101010'	b'310101010'
6387	b'29101010'	b'29101010'
8162	b'27101010'	b'27101010'
12150	b'27101010'	b'27101010'
757	b'58101010'	b'58101010'
6995	b'4771010'	b'4771010'
12883	b'24101010'	b'24101010'
424	b'12101010'	b'210101010'
346	b'410101010'	b'410101010'
12239	b'710101010'	b'710101010'
4095	b'310101010'	b'310101010'
12034	b'910101010'	b'910101010'
7607	b'15101010'	b'15101010'
9570	b'910101010'	b'910101010'
3410	b'19101010'	b'19101010'
841	b'53101010'	b'32101010'
11745	b'610101010'	b'610101010'
1719	b'54101010'	b'54101010'
3207	b'210101010'	b'210101010'
7212	b'310101010'	b'310101010'
7656	b'48101010'	b'48101010'
11307	b'2371010'	b'2571010'
10531	b'54101010'	b'54101010'
12454	b'3791010'	b'3791010'
8699	b'16101010'	b'16101010'
12031	b'210101010'	b'210101010'
6813	b'110101010'	b'110101010'
3767	b'110101010'	b'110101010'
3583	b'33101010'	b'33101010'
6721	b'68101010'	b'68101010'
5313	b'11101010'	b'11101010'
3226	b'23101010'	b'23101010'
10036	b'18101010'	b'84101010'
12295	b'31101010'	b'31101010'
6181	b'25101010'	b'25101010'
12306	b'210101010'	b'210101010'
11452	b'110101010'	b'110101010'
3975	b'48101010'	b'48101010'
12262	b'2801010'	b'2301010'
7404	b'20101010'	b'20101010'
4245	b'10101010'	b'10101010'
726	b'22101010'	b'22101010'
7538	b'310101010'	b'310101010'
2885	b'16101010'	b'16101010'
1132	b'58101010'	b'58101010'
7802	b'3541010'	b'3541010'
9678	b'15101010'	b'15101010'
11794	b'41101010'	b'41101010'
10098	b'67101010'	b'67101010'
6637	b'29101010'	b'21101010'
9558	b'42101010'	b'42101010'
12075	b'64101010'	b'64101010'
9267	b'25101010'	b'25101010'
4204	b'110101010'	b'110101010'
1909	b'12101010'	b'12101010'
4120	b'1281010'	b'1281010'
1504	b'15101010'	b'15101010'
6094	b'2791010'	b'2791010'
7096	b'34101010'	b'34101010'
12206	b'810101010'	b'810101010'
1514	b'49101010'	b'49101010'
9912	b'16101010'	b'16101010'
5474	b'16101010'	b'16101010'
12382	b'810101010'	b'810101010'
12169	b'710101010'	b'710101010'
6085	b'17101010'	b'19101010'
7924	b'910101010'	b'910101010'
12459	b'610101010'	b'610101010'
12971	b'52101010'	b'52101010'
11647	b'1501010'	b'1501010'
12623	b'410101010'	b'410101010'
6592	b'610101010'	b'610101010'
6382	b'21101010'	b'21101010'
1462	b'34101010'	b'34101010'
12178	b'2241010'	b'2241010'
9561	b'15101010'	b'15101010'
618	b'29101010'	b'29101010'
3314	b'34101010'	b'34101010'
3889	b'20101010'	b'20101010'
12114	b'1801010'	b'1801010'
9259	b'510101010'	b'510101010'
1829	b'53101010'	b'53101010'
7383	b'198310'	b'198310'
12373	b'11101010'	b'11101010'
2622	b'26101010'	b'26101010'
9378	b'89101010'	b'89101010'
6537	b'2811010'	b'2811010'
8731	b'810101010'	b'810101010'
1609	b'52101010'	b'52101010'
4584	b'81101010'	b'81101010'
7647	b'16101010'	b'16101010'
2454	b'2051010'	b'2051010'
1659	b'25101010'	b'25101010'
2179	b'43101010'	b'43101010'
3955	b'59101010'	b'59101010'
965	b'5261010'	b'5261010'
6943	b'2501010'	b'2501010'
4987	b'33101010'	b'33101010'
8913	b'910101010'	b'910101010'
4210	b'12101010'	b'12101010'
6287	b'410101010'	b'410101010'
6324	b'192010'	b'192010'
4183	b'510101010'	b'510101010'
713	b'32101010'	b'32101010'
2021	b'19101010'	b'19101010'
11394	b'10101010'	b'10101010'
9877	b'710101010'	b'710101010'
6709	b'610101010'	b'610101010'
20	b'1511010'	b'1511010'
10519	b'60101010'	b'60101010'
2655	b'54101010'	b'54101010'
12042	b'17101010'	b'17101010'
6703	b'14101010'	b'14101010'
3983	b'18101010'	b'18101010'
12526	b'32101010'	b'32101010'
5103	b'1531010'	b'1531010'
9998	b'21101010'	b'21101010'
6815	b'69101010'	b'69101010'
9225	b'410101010'	b'410101010'
7958	b'45101010'	b'45101010'
3237	b'20101010'	b'20101010'
6858	b'13101010'	b'13101010'
2928	b'6641010'	b'6641010'
4757	b'43101010'	b'43101010'
5076	b'21101010'	b'21101010'
5668	b'43101010'	b'43101010'
1411	b'710101010'	b'710101010'
3992	b'38101010'	b'38101010'
8907	b'21101010'	b'21101010'
11362	b'19101010'	b'19101010'
12910	b'10101010'	b'10101010'
3356	b'10101010'	b'10101010'
7080	b'15101010'	b'510101010'
2396	b'27101010'	b'27101010'
2290	b'14101010'	b'14101010'
2596	b'910101010'	b'910101010'
3080	b'17101010'	b'17101010'
9157	b'710101010'	b'710101010'
10013	b'22101010'	b'22101010'
812	b'810101010'	b'810101010'
5942	b'59101010'	b'59101010'
5555	b'22101010'	b'22101010'
5642	b'610101010'	b'610101010'
9871	b'210101010'	b'210101010'
3446	b'10101010'	b'10101010'
12770	b'910101010'	b'910101010'
6443	b'4731010'	b'4731010'
8073	b'5761010'	b'5761010'
1982	b'16101010'	b'16101010'
3946	b'48101010'	b'48101010'
7458	b'55101010'	b'55101010'
5480	b'1121010'	b'1121010'
11258	b'10101010'	b'28101010'
11672	b'26101010'	b'26101010'
7353	b'33101010'	b'33101010'
2319	b'34101010'	b'34101010'
8472	b'110101010'	b'110101010'
5468	b'52101010'	b'52101010'
9647	b'46101010'	b'46101010'
6384	b'16101010'	b'910101010'
11967	b'44101010'	b'44101010'
6422	b'64101010'	b'64101010'
6694	b'35101010'	b'35101010'
7023	b'1961010'	b'1961010'
8900	b'49101010'	b'49101010'
1803	b'410101010'	b'410101010'
5269	b'310101010'	b'310101010'
439	b'26101010'	b'26101010'
6801	b'77101010'	b'77101010'
7451	b'44101010'	b'44101010'
10960	b'710101010'	b'710101010'
2517	b'29101010'	b'29101010'
8733	b'15101010'	b'15101010'
5385	b'69101010'	b'69101010'
971	b'24101010'	b'24101010'
8882	b'1971010'	b'1971010'
11134	b'17101010'	b'17101010'
11252	b'16101010'	b'16101010'
3176	b'63101010'	b'63101010'
10259	b'38101010'	b'38101010'
420	b'2081010'	b'2081010'
10367	b'210101010'	b'210101010'
4696	b'11101010'	b'11101010'
9493	b'610101010'	b'610101010'
12162	b'1011010'	b'1011010'
12364	b'81101010'	b'81101010'
5332	b'53101010'	b'53101010'
6250	b'70101010'	b'70101010'
11754	b'34101010'	b'34101010'
8188	b'20101010'	b'20101010'
12485	b'810101010'	b'810101010'
10014	b'610101010'	b'67101010'
918	b'21101010'	b'21101010'
11788	b'22101010'	b'22101010'
157	b'610101010'	b'610101010'
9331	b'110101010'	b'110101010'
4703	b'23101010'	b'23101010'
6406	b'67101010'	b'67101010'
2204	b'34101010'	b'34101010'
5929	b'1541010'	b'1541010'
5723	b'16101010'	b'16101010'
9608	b'1301010'	b'1301010'
7381	b'23101010'	b'23101010'
10893	b'14101010'	b'14101010'
11465	b'14101010'	b'24101010'
9303	b'710101010'	b'710101010'
7333	b'30101010'	b'30101010'
2805	b'3281010'	b'3261010'
8783	b'1221010'	b'1221010'
661	b'710101010'	b'710101010'
831	b'10101010'	b'10101010'
1176	b'51101010'	b'51101010'
3001	b'95101010'	b'95101010'
3832	b'14101010'	b'14101010'
8874	b'50101010'	b'50101010'
3122	b'3261010'	b'3251010'
4838	b'53101010'	b'53101010'
2992	b'26101010'	b'26101010'
3979	b'97101010'	b'97101010'
1525	b'18101010'	b'18101010'
11950	b'19101010'	b'19101010'
6879	b'3341010'	b'3441010'
11685	b'72101010'	b'72101010'
520	b'31101010'	b'31101010'
11074	b'19101010'	b'19101010'
6931	b'52101010'	b'52101010'
9195	b'210101010'	b'210101010'
907	b'410101010'	b'410101010'
3118	b'510101010'	b'510101010'
9343	b'65101010'	b'65101010'
4016	b'12101010'	b'12101010'
11762	b'53101010'	b'53101010'
562	b'80101010'	b'83101010'
2668	b'61101010'	b'61101010'
2572	b'910101010'	b'910101010'
5639	b'43101010'	b'43101010'
10319	b'49101010'	b'49101010'
11133	b'68101010'	b'68101010'
7654	b'1551010'	b'7551010'
96	b'83101010'	b'83101010'
7029	b'85101010'	b'85101010'
1415	b'53101010'	b'53101010'
10344	b'39101010'	b'39101010'
11971	b'51101010'	b'51101010'
5298	b'14101010'	b'14101010'
4265	b'1001010'	b'1001010'
13000	b'110101010'	b'110101010'
8477	b'46101010'	b'46101010'
6662	b'100010'	b'100010'
28	b'15101010'	b'15101010'
2324	b'75101010'	b'75101010'
6011	b'71101010'	b'71101010'
11271	b'21101010'	b'21101010'
1092	b'50101010'	b'50101010'
10724	b'13101010'	b'13101010'
9564	b'54101010'	b'54101010'
11304	b'12101010'	b'12101010'
7674	b'710101010'	b'710101010'
12786	b'38101010'	b'38101010'
3643	b'2351010'	b'2351010'
4616	b'22101010'	b'22101010'
8233	b'2361010'	b'2361010'
8583	b'3151010'	b'3151010'
7684	b'90101010'	b'90101010'
5604	b'37101010'	b'17101010'
8593	b'34101010'	b'34101010'
6328	b'17101010'	b'17101010'
8428	b'310101010'	b'310101010'
10715	b'1451010'	b'1451010'
1947	b'42101010'	b'42101010'
1801	b'34101010'	b'34101010'
12336	b'74101010'	b'74101010'
1316	b'23101010'	b'23101010'
697	b'42101010'	b'42101010'
3670	b'12101010'	b'12101010'
3066	b'29101010'	b'29101010'
2889	b'3511010'	b'35101010'
7020	b'12101010'	b'12101010'
368	b'510101010'	b'510101010'
1491	b'510101010'	b'510101010'
8446	b'710101010'	b'710101010'
1467	b'110101010'	b'710101010'
9909	b'14101010'	b'14101010'
7446	b'178010'	b'178010'
6577	b'12101010'	b'12101010'
11532	b'93101010'	b'93101010'
4175	b'10101010'	b'10101010'
3008	b'1651010'	b'1651010'
216	b'310101010'	b'310101010'
10322	b'610101010'	b'610101010'
3772	b'810101010'	b'810101010'
5310	b'17101010'	b'17101010'
11104	b'1311010'	b'1311010'
4926	b'2881010'	b'28101010'
10383	b'23101010'	b'25101010'
9132	b'23101010'	b'23101010'
2467	b'21101010'	b'21101010'
2067	b'17101010'	b'17101010'
5296	b'22101010'	b'210101010'
11515	b'710101010'	b'710101010'
4570	b'67101010'	b'67101010'
10338	b'46101010'	b'46101010'
8669	b'17101010'	b'17101010'
3519	b'52101010'	b'52101010'
6168	b'16101010'	b'16101010'
2006	b'93101010'	b'93101010'
2981	b'1931010'	b'1931010'
8963	b'43101010'	b'43101010'
11739	b'910101010'	b'910101010'
9278	b'15101010'	b'15101010'
12733	b'47101010'	b'47101010'
7506	b'45101010'	b'45101010'
4859	b'310101010'	b'310101010'
3224	b'20101010'	b'20101010'
624	b'10101010'	b'10101010'
11526	b'64101010'	b'64101010'
1980	b'1641010'	b'1641010'
7447	b'610101010'	b'610101010'
3782	b'21101010'	b'21101010'
12181	b'310101010'	b'310101010'
12743	b'38101010'	b'38101010'
2808	b'12101010'	b'12101010'
9640	b'61101010'	b'61101010'
11416	b'310101010'	b'310101010'
7739	b'85101010'	b'85101010'
347	b'27101010'	b'27101010'
12730	b'27101010'	b'27101010'
5247	b'22101010'	b'22101010'
6589	b'97101010'	b'97101010'
12221	b'12101010'	b'12101010'
222	b'51101010'	b'510101010'
5870	b'85101010'	b'85101010'
4430	b'21101010'	b'21101010'
6079	b'4231010'	b'4231010'
4675	b'18101010'	b'18101010'
9429	b'1171010'	b'1171010'
1802	b'510101010'	b'510101010'
3814	b'19101010'	b'19101010'
11674	b'16101010'	b'16101010'
2797	b'210101010'	b'210101010'
8683	b'1041010'	b'1041010'
8919	b'21101010'	b'21101010'
11390	b'27101010'	b'27101010'
9473	b'710101010'	b'17101010'
2723	b'510101010'	b'510101010'
12225	b'310101010'	b'310101010'
7655	b'20101010'	b'20101010'
6002	b'19101010'	b'19101010'
6776	b'4131010'	b'4131010'
11268	b'91101010'	b'91101010'
9360	b'80101010'	b'80101010'
10329	b'45101010'	b'45101010'
7427	b'80101010'	b'80101010'
11289	b'70101010'	b'70101010'
13059	b'1531010'	b'1531010'
8178	b'14101010'	b'14101010'
8294	b'84101010'	b'84101010'
5497	b'1871010'	b'1871010'
8571	b'16101010'	b'16101010'
2254	b'1311010'	b'13101010'
11479	b'1131010'	b'1131010'
9286	b'20101010'	b'20101010'
12281	b'310101010'	b'310101010'
1956	b'35101010'	b'93101010'
11667	b'3261010'	b'3261010'
13025	b'310101010'	b'210101010'
4564	b'2221010'	b'2221010'
8300	b'16101010'	b'16101010'
517	b'1461010'	b'1481010'
2007	b'210101010'	b'210101010'
4776	b'55101010'	b'55101010'
1757	b'310101010'	b'310101010'
2960	b'88101010'	b'88101010'
6129	b'610101010'	b'610101010'
