ID	prediction	label
8114	b'32101010'	b'32101010'
10952	b'13101010'	b'13101010'
4996	b'29101010'	b'27101010'
12286	b'18101010'	b'18101010'
7887	b'65101010'	b'65101010'
2538	b'23101010'	b'23101010'
5213	b'810101010'	b'810101010'
1312	b'15101010'	b'13101010'
1568	b'14101010'	b'14101010'
1537	b'17101010'	b'17101010'
286	b'25101010'	b'25101010'
4027	b'74101010'	b'74101010'
10459	b'4611010'	b'46101010'
3532	b'27101010'	b'27101010'
4587	b'510101010'	b'510101010'
9228	b'86101010'	b'86101010'
6827	b'110101010'	b'14101010'
11980	b'810101010'	b'610101010'
8774	b'110101010'	b'410101010'
4662	b'450010'	b'250010'
1079	b'19101010'	b'19101010'
9221	b'37101010'	b'37101010'
2292	b'810101010'	b'810101010'
8347	b'1091010'	b'1891010'
12695	b'12101010'	b'12101010'
4526	b'83101010'	b'83101010'
3511	b'34101010'	b'34101010'
11542	b'75101010'	b'75101010'
8847	b'63101010'	b'63101010'
8691	b'63101010'	b'63101010'
10828	b'96101010'	b'96101010'
6535	b'3451010'	b'3451010'
2003	b'33101010'	b'33101010'
3298	b'59101010'	b'59101010'
9427	b'56101010'	b'56101010'
9656	b'2031010'	b'2031010'
8316	b'13101010'	b'13101010'
2667	b'43101010'	b'43101010'
7432	b'410101010'	b'410101010'
643	b'88101010'	b'88101010'
448	b'1561010'	b'1561010'
11422	b'16101010'	b'16101010'
7957	b'39101010'	b'13101010'
9651	b'71101010'	b'71101010'
4157	b'98101010'	b'98101010'
11768	b'46101010'	b'46101010'
7488	b'510101010'	b'510101010'
6691	b'95101010'	b'95101010'
2075	b'810101010'	b'810101010'
11214	b'201710'	b'2011010'
10382	b'17101010'	b'77101010'
11309	b'17101010'	b'17101010'
12746	b'810101010'	b'910101010'
7393	b'6451010'	b'64101010'
1473	b'310101010'	b'310101010'
9605	b'2181010'	b'2181010'
8327	b'710101010'	b'73101010'
6042	b'39101010'	b'39101010'
1548	b'18101010'	b'810101010'
7618	b'41101010'	b'41101010'
6571	b'25101010'	b'25101010'
373	b'33101010'	b'33101010'
6888	b'1731010'	b'1731010'
2124	b'14101010'	b'14101010'
9624	b'510101010'	b'610101010'
4559	b'93101010'	b'98101010'
11473	b'4251010'	b'4251010'
5361	b'37101010'	b'37101010'
3884	b'21101010'	b'21101010'
12999	b'58101010'	b'58101010'
2033	b'1041010'	b'1041010'
11499	b'14101010'	b'14101010'
6152	b'1911010'	b'1911010'
6219	b'24101010'	b'24101010'
11002	b'34101010'	b'34101010'
12477	b'32101010'	b'32101010'
10417	b'37101010'	b'37101010'
1056	b'88101010'	b'88101010'
9534	b'410101010'	b'410101010'
11339	b'310101010'	b'310101010'
1050	b'25101010'	b'25101010'
4361	b'26101010'	b'26101010'
8258	b'1601010'	b'1601010'
7161	b'50101010'	b'50101010'
1271	b'96101010'	b'96101010'
2735	b'1911010'	b'1911010'
8776	b'10101010'	b'10101010'
6482	b'17101010'	b'110101010'
5054	b'81101010'	b'61101010'
2368	b'30101010'	b'30101010'
11987	b'56101010'	b'56101010'
5323	b'57101010'	b'57101010'
955	b'17101010'	b'17101010'
461	b'35101010'	b'35101010'
4742	b'10101010'	b'10101010'
8693	b'1031010'	b'1031010'
1134	b'5531010'	b'53101010'
3407	b'29101010'	b'29101010'
7434	b'1841010'	b'1841010'
10984	b'43101010'	b'43101010'
7065	b'910101010'	b'910101010'
11972	b'15101010'	b'15101010'
7521	b'24101010'	b'24101010'
623	b'410101010'	b'410101010'
11706	b'12101010'	b'12101010'
1829	b'53101010'	b'53101010'
8766	b'35101010'	b'35101010'
2195	b'93101010'	b'93101010'
6240	b'610101010'	b'610101010'
7190	b'64101010'	b'64101010'
5454	b'1341010'	b'184110'
3687	b'36101010'	b'36101010'
12684	b'4011010'	b'4011010'
4935	b'910101010'	b'910101010'
8932	b'57101010'	b'57101010'
10959	b'74101010'	b'74101010'
5333	b'28101010'	b'28101010'
10611	b'61101010'	b'61101010'
7683	b'710101010'	b'710101010'
1254	b'20101010'	b'20101010'
3195	b'38101010'	b'38101010'
6801	b'51101010'	b'77101010'
7303	b'81101010'	b'810101010'
3895	b'10101010'	b'10101010'
10096	b'22101010'	b'210101010'
6232	b'810101010'	b'810101010'
6978	b'25101010'	b'25101010'
5806	b'53101010'	b'53101010'
5676	b'25101010'	b'25101010'
4750	b'31101010'	b'3111010'
1176	b'51101010'	b'51101010'
7998	b'13101010'	b'13101010'
2609	b'1101010'	b'1101010'
11389	b'51101010'	b'51101010'
12805	b'48101010'	b'48101010'
4700	b'810101010'	b'810101010'
1407	b'16101010'	b'16101010'
1884	b'710101010'	b'710101010'
6658	b'1101010'	b'1101010'
4847	b'1771010'	b'1771010'
10135	b'2071010'	b'2071010'
12752	b'16101010'	b'16101010'
280	b'31101010'	b'31101010'
7750	b'510101010'	b'610101010'
1514	b'49101010'	b'49101010'
6636	b'610101010'	b'610101010'
8853	b'810101010'	b'810101010'
5105	b'44101010'	b'410101010'
6259	b'25101010'	b'25101010'
6179	b'20101010'	b'20101010'
2083	b'69101010'	b'69101010'
1826	b'27101010'	b'27101010'
3010	b'41101010'	b'41101010'
5139	b'3701010'	b'3701010'
3062	b'47101010'	b'77101010'
2811	b'15101010'	b'15101010'
537	b'24101010'	b'24101010'
101	b'12101010'	b'12101010'
3359	b'710101010'	b'67101010'
5347	b'68101010'	b'68101010'
1524	b'22101010'	b'22101010'
6104	b'910101010'	b'910101010'
11030	b'12101010'	b'12101010'
11672	b'26101010'	b'26101010'
8849	b'66101010'	b'66101010'
4481	b'5451010'	b'5451010'
3692	b'27101010'	b'22101010'
12344	b'67101010'	b'67101010'
2157	b'12101010'	b'12101010'
133	b'910101010'	b'910101010'
1618	b'810101010'	b'810101010'
12278	b'13101010'	b'18101010'
9637	b'12101010'	b'12101010'
11673	b'1521010'	b'1521010'
4997	b'66101010'	b'64101010'
10202	b'16101010'	b'16101010'
219	b'12101010'	b'12101010'
366	b'12101010'	b'12101010'
2257	b'36101010'	b'31101010'
8148	b'17101010'	b'17101010'
7678	b'22101010'	b'22101010'
9873	b'510101010'	b'110101010'
9100	b'5871010'	b'5871010'
1701	b'23101010'	b'23101010'
12516	b'2871010'	b'2871010'
11695	b'810101010'	b'810101010'
7551	b'62101010'	b'62101010'
10830	b'23101010'	b'23101010'
9125	b'1131010'	b'1121010'
2988	b'310101010'	b'310101010'
353	b'59101010'	b'59101010'
655	b'52101010'	b'52101010'
9471	b'18101010'	b'18101010'
527	b'103510'	b'195510'
1683	b'20101010'	b'20101010'
6101	b'31101010'	b'31101010'
3573	b'13101010'	b'110101010'
5694	b'610101010'	b'610101010'
9082	b'50101010'	b'50101010'
11586	b'16101010'	b'16101010'
602	b'34101010'	b'34101010'
5818	b'1571010'	b'1571010'
2159	b'15101010'	b'15101010'
6544	b'27101010'	b'27101010'
11356	b'59101010'	b'59101010'
7515	b'20101010'	b'20101010'
11241	b'610101010'	b'610101010'
513	b'1651010'	b'1551010'
11078	b'1651010'	b'1651010'
8977	b'31101010'	b'31101010'
8008	b'50101010'	b'50101010'
5135	b'1171010'	b'110101010'
708	b'1131010'	b'1131010'
683	b'50101010'	b'15101010'
8333	b'15101010'	b'15101010'
7195	b'19101010'	b'19101010'
2364	b'19101010'	b'19101010'
10857	b'410101010'	b'410101010'
8046	b'67101010'	b'67101010'
7489	b'47101010'	b'47101010'
5946	b'23101010'	b'25101010'
469	b'3601010'	b'3601010'
4643	b'310101010'	b'310101010'
8934	b'310101010'	b'310101010'
4824	b'2091010'	b'2091010'
2697	b'3161010'	b'3161010'
10783	b'3151010'	b'35101010'
917	b'1181010'	b'1181010'
9770	b'10101010'	b'10101010'
4378	b'15101010'	b'75101010'
5354	b'53101010'	b'53101010'
12440	b'1101010'	b'1301010'
1154	b'1001010'	b'1001010'
339	b'28101010'	b'28101010'
9413	b'28101010'	b'28101010'
378	b'20101010'	b'20101010'
3703	b'210101010'	b'210101010'
2893	b'16101010'	b'16101010'
11790	b'510101010'	b'510101010'
10809	b'56101010'	b'56101010'
2151	b'44101010'	b'44101010'
1132	b'58101010'	b'58101010'
4722	b'1001010'	b'1001010'
8163	b'1031010'	b'13101010'
8690	b'15101010'	b'15101010'
9801	b'17101010'	b'17101010'
12313	b'68101010'	b'68101010'
4915	b'210101010'	b'210101010'
7028	b'14101010'	b'14101010'
12488	b'5221010'	b'52101010'
11130	b'15101010'	b'15101010'
5066	b'12101010'	b'12101010'
4216	b'13101010'	b'13101010'
1104	b'1041010'	b'1041010'
1015	b'1321010'	b'1321010'
8006	b'1311010'	b'1311010'
12823	b'1201010'	b'1201010'
12715	b'1061010'	b'1081010'
7296	b'2901010'	b'2901010'
2864	b'84101010'	b'84101010'
12326	b'610101010'	b'63101010'
11288	b'20101010'	b'20101010'
12493	b'41101010'	b'41101010'
7609	b'10101010'	b'10101010'
5341	b'410101010'	b'410101010'
2744	b'810101010'	b'810101010'
3465	b'34101010'	b'34101010'
1679	b'69101010'	b'69101010'
2505	b'1071010'	b'1071010'
10737	b'87101010'	b'87101010'
7916	b'21101010'	b'21101010'
3296	b'99101010'	b'91101010'
11961	b'34101010'	b'34101010'
11763	b'49101010'	b'49101010'
10144	b'73101010'	b'73101010'
1989	b'17101010'	b'17101010'
9916	b'10101010'	b'110101010'
4776	b'55101010'	b'55101010'
2913	b'29101010'	b'29101010'
3815	b'710101010'	b'710101010'
5908	b'52101010'	b'52101010'
7882	b'10101010'	b'10101010'
12130	b'4191010'	b'4191010'
11976	b'11101010'	b'110101010'
5775	b'23101010'	b'23101010'
1421	b'210101010'	b'210101010'
8125	b'19101010'	b'19101010'
5004	b'13101010'	b'13101010'
10643	b'25101010'	b'25101010'
7076	b'10101010'	b'10101010'
5111	b'210101010'	b'810101010'
7617	b'12101010'	b'12101010'
5167	b'90101010'	b'90101010'
6397	b'16101010'	b'16101010'
3640	b'110101010'	b'110101010'
10972	b'63101010'	b'63101010'
12463	b'25101010'	b'25101010'
9327	b'64101010'	b'64101010'
10839	b'82101010'	b'82101010'
1163	b'31101010'	b'31101010'
2254	b'13101010'	b'13101010'
8899	b'1661010'	b'76101010'
6355	b'12101010'	b'12101010'
2132	b'21101010'	b'21101010'
9646	b'310101010'	b'310101010'
3123	b'32101010'	b'32101010'
10212	b'3781010'	b'3781010'
7772	b'56101010'	b'56101010'
7269	b'19101010'	b'19101010'
2533	b'45101010'	b'45101010'
5078	b'22101010'	b'22101010'
2423	b'18101010'	b'18101010'
8230	b'610101010'	b'610101010'
6601	b'12101010'	b'12101010'
9832	b'56101010'	b'56101010'
11009	b'28101010'	b'28101010'
2872	b'810101010'	b'810101010'
3701	b'510101010'	b'510101010'
10911	b'53101010'	b'53101010'
11603	b'25101010'	b'25101010'
11258	b'10101010'	b'28101010'
12280	b'410101010'	b'410101010'
2734	b'31101010'	b'31101010'
7366	b'1161010'	b'1161010'
4938	b'20101010'	b'20101010'
10157	b'210101010'	b'210101010'
39	b'510101010'	b'110101010'
12671	b'1441010'	b'1441010'
7140	b'40101010'	b'40101010'
9243	b'78101010'	b'78101010'
1864	b'18101010'	b'18101010'
7685	b'68101010'	b'68101010'
4880	b'82101010'	b'12101010'
2961	b'13101010'	b'13101010'
7924	b'910101010'	b'910101010'
6587	b'40101010'	b'40101010'
704	b'10101010'	b'10101010'
9057	b'36101010'	b'36101010'
9495	b'14101010'	b'14101010'
5863	b'210101010'	b'210101010'
10868	b'52101010'	b'52101010'
5522	b'22101010'	b'22101010'
10237	b'6961010'	b'6961010'
3345	b'43101010'	b'43101010'
3906	b'10101010'	b'10101010'
1662	b'21101010'	b'21101010'
8935	b'210101010'	b'210101010'
4245	b'10101010'	b'10101010'
177	b'29101010'	b'29101010'
4482	b'1091010'	b'1091010'
9940	b'51101010'	b'51101010'
12475	b'25101010'	b'25101010'
3102	b'810101010'	b'810101010'
10844	b'910101010'	b'910101010'
8685	b'1771010'	b'1771010'
11365	b'89101010'	b'89101010'
504	b'73101010'	b'73101010'
12023	b'210101010'	b'210101010'
8898	b'76101010'	b'76101010'
3910	b'14101010'	b'14101010'
11273	b'1671010'	b'1671010'
404	b'29101010'	b'29101010'
897	b'3421010'	b'3421010'
4826	b'44101010'	b'44101010'
11718	b'88101010'	b'88101010'
2234	b'2481010'	b'2721010'
10729	b'59101010'	b'59101010'
852	b'33101010'	b'33101010'
1709	b'1721010'	b'1721010'
6992	b'54101010'	b'54101010'
9672	b'33101010'	b'33101010'
1526	b'1941010'	b'1941010'
9029	b'117910'	b'177910'
12754	b'64101010'	b'64101010'
9635	b'1011010'	b'1011010'
485	b'2001010'	b'2001010'
4443	b'63101010'	b'63101010'
3350	b'39101010'	b'39101010'
3647	b'35101010'	b'35101010'
5215	b'810101010'	b'810101010'
6151	b'52101010'	b'52101010'
12449	b'50101010'	b'50101010'
5749	b'1261010'	b'1261010'
5258	b'17101010'	b'17101010'
8260	b'57101010'	b'57101010'
2895	b'16101010'	b'16101010'
3582	b'22101010'	b'210101010'
5059	b'510101010'	b'510101010'
599	b'210101010'	b'210101010'
11315	b'81101010'	b'91101010'
7535	b'12101010'	b'12101010'
528	b'98101010'	b'98101010'
5860	b'510101010'	b'510101010'
5157	b'310101010'	b'310101010'
880	b'1321010'	b'1321010'
10804	b'710101010'	b'710101010'
12521	b'81101010'	b'81101010'
9993	b'25101010'	b'25101010'
6841	b'24101010'	b'210101010'
1920	b'10101010'	b'10101010'
1206	b'510101010'	b'510101010'
9265	b'17101010'	b'42101010'
10403	b'60101010'	b'60101010'
2478	b'310101010'	b'310101010'
6045	b'73101010'	b'73101010'
10388	b'310101010'	b'510101010'
12358	b'710101010'	b'710101010'
9365	b'4271010'	b'4271010'
5562	b'1261010'	b'1261010'
10949	b'167910'	b'167910'
8120	b'11101010'	b'11101010'
4223	b'18101010'	b'18101010'
7122	b'14101010'	b'14101010'
7119	b'71101010'	b'71101010'
1567	b'26101010'	b'26101010'
11335	b'15101010'	b'15101010'
181	b'44101010'	b'44101010'
4900	b'19101010'	b'19101010'
3952	b'37101010'	b'37101010'
1676	b'84101010'	b'84101010'
5660	b'33101010'	b'310101010'
5674	b'35101010'	b'36101010'
7846	b'74101010'	b'73101010'
8814	b'44101010'	b'44101010'
4944	b'88101010'	b'86101010'
2193	b'17101010'	b'17101010'
7168	b'24101010'	b'24101010'
7191	b'52101010'	b'52101010'
5755	b'35101010'	b'35101010'
12821	b'810101010'	b'810101010'
2808	b'12101010'	b'12101010'
4160	b'210101010'	b'210101010'
11531	b'19101010'	b'19101010'
5130	b'47101010'	b'47101010'
1019	b'4781010'	b'4781010'
12774	b'77101010'	b'27101010'
1042	b'86101010'	b'86101010'
91	b'210101010'	b'210101010'
6455	b'15101010'	b'15101010'
11871	b'22101010'	b'22101010'
3583	b'33101010'	b'33101010'
1174	b'19101010'	b'19101010'
10307	b'56101010'	b'56101010'
1150	b'19101010'	b'19101010'
6450	b'21101010'	b'21101010'
12688	b'11101010'	b'11101010'
12165	b'82101010'	b'82101010'
8921	b'30101010'	b'30101010'
5880	b'910101010'	b'910101010'
3857	b'30101010'	b'10101010'
9661	b'1221010'	b'12101010'
8444	b'1361010'	b'36101010'
9390	b'32101010'	b'32101010'
12301	b'22101010'	b'39101010'
9903	b'37101010'	b'37101010'
4055	b'1071010'	b'1271010'
8002	b'1021010'	b'1021010'
1369	b'2521010'	b'2521010'
9650	b'10101010'	b'10101010'
1570	b'13101010'	b'13101010'
6861	b'1221010'	b'32101010'
6684	b'47101010'	b'47101010'
12264	b'18101010'	b'18101010'
10559	b'1311010'	b'1311010'
1501	b'810101010'	b'810101010'
6976	b'1581010'	b'1581010'
10671	b'710101010'	b'710101010'
5368	b'27101010'	b'27101010'
672	b'86101010'	b'86101010'
7241	b'8791010'	b'8791010'
12287	b'25101010'	b'25101010'
7837	b'47101010'	b'47101010'
7180	b'1681010'	b'1561010'
5696	b'13101010'	b'310101010'
7114	b'74101010'	b'74101010'
7026	b'2191010'	b'2191010'
10251	b'26101010'	b'26101010'
12857	b'3101010'	b'3101010'
52	b'74101010'	b'74101010'
576	b'910101010'	b'910101010'
9266	b'37101010'	b'37101010'
5093	b'23101010'	b'73101010'
5564	b'37101010'	b'37101010'
6606	b'54101010'	b'53101010'
8878	b'76101010'	b'76101010'
4398	b'52101010'	b'52101010'
9403	b'14101010'	b'14101010'
9215	b'22101010'	b'910101010'
1970	b'77101010'	b'77101010'
9928	b'2431010'	b'2431010'
8156	b'610101010'	b'610101010'
8343	b'16101010'	b'16101010'
2901	b'42101010'	b'42101010'
11331	b'32101010'	b'32101010'
11330	b'1091010'	b'19101010'
786	b'17101010'	b'17101010'
10512	b'910101010'	b'910101010'
1074	b'38101010'	b'38101010'
55	b'210101010'	b'210101010'
388	b'11101010'	b'11101010'
976	b'510101010'	b'510101010'
12998	b'48101010'	b'48101010'
1264	b'1611010'	b'1611010'
6517	b'1231010'	b'23101010'
12140	b'12101010'	b'12101010'
12137	b'910101010'	b'910101010'
10835	b'32101010'	b'92101010'
10519	b'60101010'	b'60101010'
9338	b'87101010'	b'87101010'
725	b'510101010'	b'510101010'
1510	b'30101010'	b'30101010'
1087	b'70101010'	b'70101010'
10324	b'8741010'	b'87101010'
8829	b'1021010'	b'1021010'
12282	b'710101010'	b'710101010'
458	b'43101010'	b'13101010'
2765	b'110101010'	b'12101010'
2361	b'90101010'	b'90101010'
3277	b'90101010'	b'90101010'
6377	b'81101010'	b'81101010'
10876	b'15101010'	b'15101010'
6439	b'510101010'	b'510101010'
10982	b'19101010'	b'19101010'
10549	b'1831010'	b'1831010'
8807	b'1331010'	b'1331010'
11063	b'14101010'	b'14101010'
4109	b'40101010'	b'60101010'
7524	b'910101010'	b'910101010'
8149	b'24101010'	b'29101010'
928	b'50101010'	b'50101010'
3518	b'19101010'	b'19101010'
11023	b'29101010'	b'99101010'
12787	b'210101010'	b'210101010'
8813	b'1361010'	b'1361010'
886	b'10101010'	b'40101010'
11260	b'15101010'	b'15101010'
7937	b'24101010'	b'24101010'
9201	b'19101010'	b'19101010'
1408	b'77101010'	b'77101010'
2147	b'410101010'	b'410101010'
5338	b'73101010'	b'73101010'
3699	b'11101010'	b'61101010'
9261	b'10101010'	b'10101010'
9506	b'38101010'	b'38101010'
7659	b'87101010'	b'87101010'
7275	b'17101010'	b'11101010'
11738	b'60101010'	b'60101010'
1402	b'1621010'	b'1521010'
10033	b'1741010'	b'1741010'
2832	b'32101010'	b'32101010'
9623	b'410101010'	b'410101010'
5756	b'23101010'	b'23101010'
12351	b'95101010'	b'95101010'
6511	b'40101010'	b'40101010'
7188	b'46101010'	b'46101010'
12772	b'310101010'	b'310101010'
9291	b'51101010'	b'54101010'
5067	b'17101010'	b'17101010'
6945	b'710101010'	b'710101010'
12628	b'19101010'	b'19101010'
10463	b'12101010'	b'12101010'
12105	b'510101010'	b'510101010'
544	b'93101010'	b'93101010'
903	b'81101010'	b'81101010'
12971	b'52101010'	b'52101010'
3015	b'1571010'	b'1571010'
10305	b'12101010'	b'12101010'
10189	b'16101010'	b'46101010'
11470	b'1611010'	b'1611010'
6787	b'30101010'	b'23101010'
4273	b'19101010'	b'19101010'
3402	b'28101010'	b'28101010'
12332	b'1991010'	b'1991010'
6673	b'14101010'	b'14101010'
5154	b'510101010'	b'510101010'
5731	b'18101010'	b'18101010'
5672	b'77101010'	b'77101010'
9847	b'48101010'	b'48101010'
5763	b'1571010'	b'1571010'
12535	b'11101010'	b'11101010'
7270	b'15101010'	b'15101010'
4823	b'35101010'	b'35101010'
2972	b'24101010'	b'24101010'
12577	b'5411010'	b'5411010'
8381	b'710101010'	b'710101010'
10177	b'14101010'	b'14101010'
4215	b'29101010'	b'29101010'
7954	b'2721010'	b'2121010'
4560	b'84101010'	b'98101010'
10574	b'12101010'	b'12101010'
10750	b'17101010'	b'17101010'
3336	b'1321010'	b'1821010'
6486	b'1261010'	b'1261010'
6826	b'40101010'	b'40101010'
4903	b'25101010'	b'95101010'
4246	b'56101010'	b'56101010'
4861	b'25101010'	b'25101010'
12574	b'94101010'	b'94101010'
10387	b'710101010'	b'710101010'
1296	b'17101010'	b'17101010'
11996	b'12101010'	b'12101010'
5309	b'52101010'	b'52101010'
12803	b'16101010'	b'16101010'
2378	b'310101010'	b'310101010'
3496	b'24101010'	b'24101010'
28	b'15101010'	b'15101010'
5486	b'610101010'	b'610101010'
11245	b'44101010'	b'44101010'
77	b'31101010'	b'31101010'
9996	b'1831010'	b'1831010'
8213	b'32101010'	b'32101010'
8494	b'10101010'	b'10101010'
12694	b'17101010'	b'17101010'
8109	b'51101010'	b'51101010'
3	b'710101010'	b'610101010'
5200	b'27101010'	b'27101010'
7314	b'182210'	b'18990'
8988	b'71101010'	b'71101010'
4442	b'49101010'	b'49101010'
5235	b'26101010'	b'26101010'
7216	b'49101010'	b'49101010'
5906	b'12101010'	b'12101010'
1261	b'21101010'	b'21101010'
7828	b'1351010'	b'1351010'
2829	b'85101010'	b'85101010'
7927	b'12101010'	b'12101010'
9034	b'29101010'	b'29101010'
10363	b'44101010'	b'44101010'
3739	b'810101010'	b'810101010'
4931	b'23101010'	b'23101010'
1639	b'69101010'	b'65101010'
1492	b'10101010'	b'10101010'
4789	b'3241010'	b'3241010'
11418	b'810101010'	b'810101010'
2839	b'33101010'	b'35101010'
9336	b'13101010'	b'13101010'
3156	b'310101010'	b'310101010'
10629	b'17101010'	b'17101010'
6632	b'80101010'	b'80101010'
8834	b'610101010'	b'610101010'
10864	b'610101010'	b'610101010'
10309	b'10101010'	b'10101010'
4039	b'16101010'	b'16101010'
3612	b'510101010'	b'510101010'
9671	b'110101010'	b'110101010'
740	b'25101010'	b'25101010'
8683	b'1041010'	b'1041010'
12422	b'63101010'	b'63101010'
966	b'45101010'	b'45101010'
5518	b'1461010'	b'1461010'
12011	b'32101010'	b'32101010'
8119	b'28101010'	b'28101010'
2761	b'2331010'	b'2331010'
4966	b'14101010'	b'14101010'
7306	b'48101010'	b'48101010'
12307	b'10101010'	b'10101010'
7092	b'60101010'	b'60101010'
11369	b'31101010'	b'31101010'
3675	b'17101010'	b'17101010'
5736	b'1091010'	b'1091010'
8678	b'33101010'	b'30101010'
12853	b'2251010'	b'72101010'
2063	b'10101010'	b'10101010'
12123	b'3071010'	b'3391010'
12027	b'39101010'	b'39101010'
6536	b'3851010'	b'3851010'
8692	b'54101010'	b'54101010'
10858	b'1571010'	b'1571010'
8574	b'20101010'	b'20101010'
3049	b'33101010'	b'33101010'
9335	b'1961010'	b'1961010'
5973	b'24101010'	b'24101010'
12170	b'24101010'	b'26101010'
10320	b'48101010'	b'48101010'
11261	b'71101010'	b'71101010'
9840	b'92101010'	b'92101010'
8956	b'66101010'	b'69101010'
9826	b'74101010'	b'74101010'
9535	b'138710'	b'138710'
12837	b'310101010'	b'310101010'
6011	b'61101010'	b'71101010'
7051	b'10101010'	b'10101010'
12447	b'10101010'	b'10101010'
279	b'77101010'	b'47101010'
8389	b'710101010'	b'710101010'
3115	b'13101010'	b'73101010'
466	b'50101010'	b'50101010'
5330	b'6991010'	b'6291010'
197	b'26101010'	b'96101010'
5184	b'21101010'	b'21101010'
8123	b'99101010'	b'99101010'
7625	b'23101010'	b'93101010'
9809	b'21101010'	b'21101010'
1808	b'11101010'	b'11101010'
9682	b'210101010'	b'210101010'
2288	b'21101010'	b'21101010'
1881	b'244010'	b'244010'
12513	b'1141010'	b'1141010'
862	b'910101010'	b'910101010'
3949	b'11101010'	b'16101010'
5767	b'12101010'	b'12101010'
12141	b'26101010'	b'26101010'
4031	b'54101010'	b'54101010'
4141	b'1251010'	b'1251010'
8121	b'410101010'	b'810101010'
11328	b'13101010'	b'13101010'
5677	b'34101010'	b'31101010'
5719	b'39101010'	b'39101010'
5873	b'810101010'	b'810101010'
8194	b'10101010'	b'10101010'
9779	b'1451010'	b'1451010'
4369	b'40101010'	b'40101010'
2198	b'7131010'	b'9121010'
9131	b'12101010'	b'12101010'
7082	b'1481010'	b'1481010'
5192	b'62101010'	b'62101010'
11458	b'12101010'	b'12101010'
11026	b'41101010'	b'41101010'
10677	b'1211010'	b'1211010'
6936	b'30101010'	b'30101010'
7850	b'47101010'	b'17101010'
241	b'17101010'	b'17101010'
3426	b'11101010'	b'11101010'
10117	b'94101010'	b'94101010'
8040	b'1421010'	b'1421010'
4168	b'26101010'	b'26101010'
5918	b'36101010'	b'36101010'
6711	b'13101010'	b'13101010'
3575	b'13101010'	b'19101010'
3498	b'10101010'	b'10101010'
5318	b'21101010'	b'21101010'
7875	b'11101010'	b'11101010'
1761	b'30101010'	b'30101010'
10880	b'13101010'	b'13101010'
13054	b'29101010'	b'29101010'
10637	b'77101010'	b'77101010'
6210	b'35101010'	b'35101010'
7293	b'69101010'	b'69101010'
12370	b'17101010'	b'1171010'
9909	b'14101010'	b'14101010'
678	b'25101010'	b'25101010'
4622	b'19101010'	b'19101010'
5661	b'22101010'	b'22101010'
1962	b'1141010'	b'1141010'
11410	b'18101010'	b'18101010'
9119	b'1321010'	b'1321010'
9739	b'20101010'	b'20101010'
10632	b'310101010'	b'310101010'
4740	b'16101010'	b'16101010'
6295	b'9071010'	b'1021010'
6413	b'71101010'	b'71101010'
7460	b'29101010'	b'29101010'
12722	b'82101010'	b'82101010'
12	b'20101010'	b'20101010'
12480	b'09101010'	b'00101010'
11949	b'62101010'	b'62101010'
7791	b'50101010'	b'50101010'
695	b'5431010'	b'5431010'
11196	b'40101010'	b'40101010'
5211	b'10101010'	b'10101010'
2790	b'410101010'	b'410101010'
12114	b'1801010'	b'1801010'
2887	b'71101010'	b'71101010'
10180	b'21101010'	b'21101010'
1225	b'26101010'	b'26101010'
7435	b'610101010'	b'610101010'
6718	b'610101010'	b'610101010'
3536	b'510101010'	b'510101010'
11464	b'210101010'	b'210101010'
9555	b'10101010'	b'10101010'
9621	b'910101010'	b'910101010'
1365	b'28101010'	b'28101010'
12093	b'1691010'	b'1691010'
12740	b'210101010'	b'210101010'
11689	b'14101010'	b'14101010'
5229	b'2381010'	b'2381010'
6067	b'58101010'	b'58101010'
7316	b'21101010'	b'21101010'
12127	b'11101010'	b'11101010'
10304	b'16101010'	b'16101010'
2099	b'14101010'	b'14101010'
10797	b'16101010'	b'16101010'
12736	b'610101010'	b'610101010'
4656	b'1901010'	b'1901010'
13010	b'20101010'	b'20101010'
6367	b'1111010'	b'1111010'
2978	b'20101010'	b'20101010'
10460	b'610101010'	b'610101010'
2102	b'47101010'	b'47101010'
4629	b'21101010'	b'21101010'
2291	b'110101010'	b'110101010'
8718	b'12101010'	b'12101010'
10826	b'74101010'	b'24101010'
1731	b'1301010'	b'10101010'
98	b'16101010'	b'16101010'
6579	b'32101010'	b'32101010'
13067	b'2271010'	b'2271010'
11372	b'3451010'	b'35101010'
1785	b'1761010'	b'1761010'
391	b'18101010'	b'18101010'
5606	b'42101010'	b'42101010'
10926	b'21101010'	b'21101010'
5748	b'210101010'	b'210101010'
11917	b'71101010'	b'71101010'
9092	b'210101010'	b'210101010'
10652	b'45101010'	b'45101010'
9442	b'14101010'	b'14101010'
10240	b'45101010'	b'45101010'
2635	b'18101010'	b'18101010'
5653	b'36101010'	b'38101010'
11698	b'15101010'	b'15101010'
13014	b'1491010'	b'1491010'
2888	b'91101010'	b'91101010'
9412	b'51101010'	b'51101010'
3074	b'110101010'	b'110101010'
5945	b'260210'	b'260210'
7771	b'110101010'	b'12101010'
11403	b'92101010'	b'99101010'
5751	b'52101010'	b'52101010'
9976	b'62101010'	b'62101010'
6456	b'11101010'	b'11101010'
9707	b'6701010'	b'6701010'
4076	b'19101010'	b'19101010'
6952	b'17101010'	b'17101010'
377	b'810101010'	b'810101010'
5632	b'810101010'	b'810101010'
221	b'26101010'	b'26101010'
447	b'15101010'	b'15101010'
